-0.447203817835	-0.245431169893	0.0380461356016	0.0347772789819	-0.106464471751	-0.230299985965	0.00952624044292	-0.620960325082	0.535285283899	-0.0230161154316	
0.432104424581	-0.140673039363	0.0581584015016	-0.301514726233	-0.04857769675	0.162865158081	0.0612115611495	0.522032556069	-0.574066919137	-0.253970092044	
0.335387444978	0.298803607748	-0.000836155662222	-0.249360683304	-0.207407756719	0.774322523639	0.195383535959	-0.157398205454	-0.0883898265802	-0.150649213087	
-0.0130506407759	-0.0271235392734	-0.32755577915	-0.727163016855	0.0584238920598	-0.287871357787	-0.147532516599	-0.278923620713	0.311611202891	-0.282994896855	
-0.295428756643	0.469934786548	-0.00698686354637	0.144176619273	-0.289340145396	-0.32895092476	0.418365425878	-0.267776682098	0.275524725746	-0.395566866854	
-0.112006686778	0.431701377533	0.0958982249272	-0.092655997295	-0.241697581299	-0.0593936926461	0.17452065625	-0.744299610701	0.277858212021	-0.244370480842	
-0.421386509762	0.0928513227233	0.0957765554742	-0.205594186899	-0.173782518357	-0.652833821987	0.0917482229958	-0.461108045802	0.289217716169	-0.0359486648593	
-0.282431011611	-0.190802924078	-0.524243674659	0.331826442305	-0.508777109194	-0.114142331153	-0.0476189340242	0.281461589167	-0.381348785531	0.00943640451475	
0.172930587972	0.0237303605397	-0.539520164356	0.471696112417	0.128397938491	0.216862292114	-0.0688875560571	0.61819975897	-0.0685908799758	-0.0285695813925	
0.655686408872	0.0419992209234	-0.490852695557	0.0905591931838	-0.236361657507	0.384685878638	-0.173783687758	-0.0887530807028	-0.0332068445739	0.275940990254	
0.112895386495	-0.0320909564709	-0.55487243383	0.104940488368	0.465338382748	-0.000243246091158	-0.238030533697	0.467068710602	-0.306520929892	0.286395203892	
-0.251000300945	-0.244563883676	0.239452413932	-0.463886386588	-0.0668723350483	-0.0812632271675	0.392511478051	0.631274460352	0.0169411323283	0.201801857235	
0.144194381564	-0.139334319343	-0.330596802153	-0.600178796572	-0.447054929151	0.0628704476609	0.309648630369	-0.37088817148	0.172128970659	-0.152988884859	
-0.0634963740388	0.516940072054	0.728732099597	-0.0600415106575	0.0413894632268	-0.329124253102	-0.237860946634	0.0153496906115	0.0275522320645	-0.162718426525	
0.287848563129	0.172204041553	0.378207273108	0.0411294922582	-0.111248560637	-0.0158842165715	0.195999957847	0.410396288695	-0.720062528094	-0.0692596853609	
0.278600298402	-0.239105901994	0.311305308733	0.0231870063267	0.150140427007	0.55221697891	0.0624701063973	0.450385497338	-0.458821742496	0.151686741155	
-0.368123298145	0.11932493006	0.0734899282796	0.812641660042	0.00741706293359	0.114158236783	0.187723374125	0.16397361161	0.25205827999	-0.213802849323	
-0.142404779207	0.104232421121	0.464236230842	0.14602456507	0.318254795619	-0.175163153688	-0.18451410361	-0.483273425783	-0.237048457786	-0.525603609608	
-0.608763649185	0.164390287916	-0.119480130194	0.0416863331861	0.665534888615	-0.297288215307	-0.113754593318	-0.0922933310251	0.181083526312	-0.0283376058518	
-0.187924985493	-0.000440301640724	-0.164369591101	0.902569447182	-0.0379715197187	0.0418864457752	-0.155864100355	-0.235393131755	-0.164920474597	0.113738378081	
-0.495286722498	0.144367389384	-0.24475566356	-0.375944313808	0.194067865499	0.174448131539	0.580978581555	0.193507075902	-0.276637276021	-0.114043357192	
-0.42731504853	0.110958537053	-0.310923813321	0.12343577193	-0.00335258316193	-0.613975180701	0.0651437816655	0.229787807134	0.10808178814	-0.497469055337	
-0.0625548191416	0.197487545853	-0.422536141216	-0.635372019905	-0.216311724387	-0.345601142503	0.300288256302	0.0374190076287	0.232377452302	-0.251093126894	
0.337563110785	0.443428854332	-0.340748122213	-0.614760373573	-0.338244656076	-0.0213713898053	0.250165453956	-0.0559770485965	-0.120501427005	-0.0167163326384	
